"Record","Species","Country","Locality","y","x","host","year","authority","yearrange_earliestyear","yearrange_latestyear","soloyear_earliest","soloyear_latest","decade_est","Species_current","PointsDensity_90","PointsDensity_75"
3479,"Amblyomma variegatum","Burundi","Kibuye",-3.65,29.98333333,"cattle","before 1951","39",NA,NA,NA,NA,1950,"Amblyomma variegatum",0.183006352536611,0.15250529378051
3480,"Amblyomma variegatum","Burundi","Kitega",-3.416666667,29.95,"cow","1956","39",NA,NA,1956,1956,1950,"Amblyomma variegatum",0.19558193277847,0.162984943982058
3481,"Amblyomma variegatum","Burundi","Muramvya",-3.216666667,29.66666667,"not recorded","1957","39",NA,NA,1957,1957,1950,"Amblyomma variegatum",0.177012974434347,0.147510812028622
3482,"Amblyomma variegatum","Burundi","Ngozi",-2.9,29.83333333,"cattle","before 1951","39",NA,NA,NA,NA,1950,"Amblyomma variegatum",0.208097930836256,0.173414942363547
3483,"Amblyomma variegatum","Burundi","Nyakagunda",-2.783333333,29.06666667,"not recorded","before 1954","39",NA,NA,NA,NA,1950,"Amblyomma variegatum",0.132834057272961,0.110695047727467
3484,"Amblyomma variegatum","Burundi","Usumbura",-3.666666667,29.75,"not recorded","before 1954","39",NA,NA,NA,NA,1950,"Amblyomma variegatum",0.160755928961762,0.133963274134802
3485,"Amblyomma variegatum","Cameroon","Ambam",2.383333333,11.28333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0105904655644284,0.00882538797035704
3486,"Amblyomma variegatum","Cameroon","Bafia",4.75,11.23333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0264945447821144,0.0220787873184286
3487,"Amblyomma variegatum","Cameroon","Bafreng",5.966666667,10.16666667,"cattle","1948","289",NA,NA,1948,1948,1940,"Amblyomma variegatum",0.0165536976417247,0.0137947480347706
3488,"Amblyomma variegatum","Cameroon","Bakanke (Bakanki)",6,10.3,"cattle","1948","289",NA,NA,1948,1948,1940,"Amblyomma variegatum",0.0163265366859024,0.013605447238252
3489,"Amblyomma variegatum","Cameroon","Bamenda",5.933333333,10.16666667,"cattle","1948","289",NA,NA,1948,1948,1940,"Amblyomma variegatum",0.0165536976417247,0.0137947480347706
3490,"Amblyomma variegatum","Cameroon","Batouri",4.433333333,14.36666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.00727830368599596,0.0060652530716633
3491,"Amblyomma variegatum","Cameroon","Bertoua",4.583333333,13.68333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.00714705414243066,0.00595587845202555
3492,"Amblyomma variegatum","Cameroon","Boukoula",10.15,13.45,"cattle","1961","123",NA,NA,1961,1961,1960,"Amblyomma variegatum",0.0193978780243044,0.016164898353587
3493,"Amblyomma variegatum","Cameroon","Chawa (Chawe)",12.71666667,14.68333333,"cattle","1961","123",NA,NA,1961,1961,1960,"Amblyomma variegatum",0.0167248839285265,0.0139374032737721
3494,"Amblyomma variegatum","Cameroon","Douala",4.05,9.7,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0191636707769869,0.015969725647489
3495,"Amblyomma variegatum","Cameroon","Dschang",5.45,10.06666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0201539162028302,0.0167949301690251
3496,"Amblyomma variegatum","Cameroon","Edea",3.8,10.13333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0217673753699664,0.018139479474972
3497,"Amblyomma variegatum","Cameroon","Evodoula",4.083333333,11.2,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0267046301666943,0.0222538584722452
3498,"Amblyomma variegatum","Cameroon","Foumban",5.716666667,10.91666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0190128048854495,0.0158440040712079
3499,"Amblyomma variegatum","Cameroon","Guetali (Mora)",10.06666667,14.5,"Francolinus clappertoni","1959","123",NA,NA,1959,1959,1950,"Amblyomma variegatum",0.0161692955782503,0.0134744129818752
3500,"Amblyomma variegatum","Cameroon","Guili",10.33333333,13.55,"cattle","1961","123",NA,NA,1961,1961,1960,"Amblyomma variegatum",0.0199022609956197,0.0165852174963497
3501,"Amblyomma variegatum","Cameroon","Karba-Manga",8.083333333,13.6,"buffalo","1959","123",NA,NA,1959,1959,1950,"Amblyomma variegatum",0.0117834494571022,0.00981954121425181
3502,"Amblyomma variegatum","Cameroon","Kribi",2.95,9.916666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0140113935367743,0.0116761612806453
3503,"Amblyomma variegatum","Cameroon","Maroua",10.6,14.33333333,"Gazella rufifrons, Erythrocebus patas, civet, Atelerix albiventris, Sylviapra grimmia, Ourebia ourebi, Francolinus clappertoni","1959, 1960","123",NA,NA,1959,1960,1960,"Amblyomma variegatum",0.0198519749511395,0.0165433124592829
3504,"Amblyomma variegatum","Cameroon","Mbalmayo",3.516666667,11.5,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0217043621675474,0.0180869684729562
3505,"Amblyomma variegatum","Cameroon","Meiganga",6.516666667,14.3,"zebu","1961","123",NA,NA,1961,1961,1960,"Amblyomma variegatum",0.00816587603326644,0.0068048966943887
3506,"Amblyomma variegatum","Cameroon","Nanga-Eboko",4.683333333,12.36666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0155600968389789,0.0129667473658158
3507,"Amblyomma variegatum","Cameroon","Ntumbou (Ntumbaw)",6.366666667,10.78333333,"cattle","1948","289",NA,NA,1948,1948,1940,"Amblyomma variegatum",0.0122014033500773,0.0101678361250644
3508,"Amblyomma variegatum","Cameroon","Sabga",6.016666667,10.31666667,"cattle","1948","289",NA,NA,1948,1948,1940,"Amblyomma variegatum",0.0159231670453078,0.0132693058710898
3509,"Amblyomma variegatum","Cameroon","Sagme (Fort-Foureau)",12.55,14.25,"cattle","1957, 1959","123",NA,NA,1957,1959,1950,"Amblyomma variegatum",0.017516774212279,0.0145973118435659
3510,"Amblyomma variegatum","Cameroon","Yaounde",-4.166666667,11.53333333,"Bos indicus","1951","39",NA,NA,1951,1951,1950,"Amblyomma variegatum",0.00757375335011864,0.00631146112509886
3511,"Amblyomma variegatum","CAR","Bozo",5.133333333,18.48333333,"human","1974","244",NA,NA,1974,1974,1970,"Amblyomma variegatum",0.0177554792162653,0.0147962326802211
3512,"Amblyomma variegatum","Eritrea","Adi-Ugri",14.85,38.85,"not recorded","before 1934","272",NA,NA,NA,NA,1930,"Amblyomma variegatum",0.0315173403550891,0.0262644502959076
3513,"Amblyomma variegatum","Eritrea","Agordat (Akordat)",15.51666667,37.91666667,"not recorded","before 1934","272",NA,NA,NA,NA,1930,"Amblyomma variegatum",0.0326662427412659,0.027221868951055
3514,"Amblyomma variegatum","Eritrea","Asmara",15.35,38.9,"not recorded","before 1934","272",NA,NA,NA,NA,1930,"Amblyomma variegatum",0.0268427010169451,0.0223689175141209
3515,"Amblyomma variegatum","Eritrea","Azzega",15.4,38.83333333,"not recorded","before 1934","272",NA,NA,NA,NA,1930,"Amblyomma variegatum",0.0268736597025621,0.0223947164188018
3516,"Amblyomma variegatum","Eritrea","Barca (regione del -)",15.51666667,38.56666667,"not recorded","before 1934","272",NA,NA,NA,NA,1930,"Amblyomma variegatum",0.0283996385692304,0.0236663654743587
3517,"Amblyomma variegatum","Eritrea","Cheren (Keren)",15.71666667,36.66666667,"not recorded","before 1934","272",NA,NA,NA,NA,1930,"Amblyomma variegatum",0.0312713349819347,0.0260594458182789
3518,"Amblyomma variegatum","Eritrea","Massaua (=Massawa)",15.60972222,39.45,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",NA,NA
3519,"Amblyomma variegatum","Eritrea","Serae",15.28333333,38.21666667,"not recorded","before 1934","272",NA,NA,NA,NA,1930,"Amblyomma variegatum",0.0331108709108537,0.0275923924257114
3520,"Amblyomma variegatum","Eritrea","Teseney",15.06666667,36.61666667,"not recorded","before 1934","272",NA,NA,NA,NA,1930,"Amblyomma variegatum",0.0329703174695998,0.0274752645579998
3521,"Amblyomma variegatum","Ethiopia","Abelti",8.166666667,37.56666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.150562689594958,0.125468907995798
3522,"Amblyomma variegatum","Ethiopia","Addis Alem (=Adis Alem)",9.033333333,38.4,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.107261399385517,0.0893844994879311
3523,"Amblyomma variegatum","Ethiopia","Alemaya",9.383333333,41.93333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.090671834122372,0.0755598617686433
3524,"Amblyomma variegatum","Ethiopia","Alibo",9.883333333,37.08333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.0968335551689303,0.0806946293074419
3525,"Amblyomma variegatum","Ethiopia","Anger Gutin",9.566666667,36.63333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.116980277676424,0.0974835647303537
3526,"Amblyomma variegatum","Ethiopia","Ano",9.1,36.95,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.139520435137517,0.116267029281264
3527,"Amblyomma variegatum","Ethiopia","Asendabo",7.766666667,37.23333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.162338860017658,0.135282383348048
3528,"Amblyomma variegatum","Ethiopia","Asosa",10.06666667,34.53333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.035673079383123,0.0297275661526025
3529,"Amblyomma variegatum","Ethiopia","Ayana",9.866666667,36.65,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.0999644670542589,0.0833037225452157
3530,"Amblyomma variegatum","Ethiopia","Bahar dar Debre (=Bahir Dar)",11.6,37.38333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0423928558547668,0.0353273798789723
3531,"Amblyomma variegatum","Ethiopia","Bale",6.916666667,37.23333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.1385055364193,0.115421280349416
3532,"Amblyomma variegatum","Ethiopia","Bedele",8.466666667,36.35,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.164676064285039,0.137230053570866
3533,"Amblyomma variegatum","Ethiopia","Bilo",8.883333333,36.98333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.147926317595522,0.123271931329602
3534,"Amblyomma variegatum","Ethiopia","Botor Becho",8.366666667,37.28333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.156001146543278,0.130000955452732
3535,"Amblyomma variegatum","Ethiopia","Bube",8.85,35.81666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.137799565119017,0.114832970932514
3536,"Amblyomma variegatum","Ethiopia","Bure",8.233333333,35.1,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.110103120451385,0.0917526003761539
3537,"Amblyomma variegatum","Ethiopia","Chara",8.433333333,36.5,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.166176231963373,0.138480193302811
3538,"Amblyomma variegatum","Ethiopia","Chicho",7.083333333,37.28333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.144311882321876,0.120259901934897
3539,"Amblyomma variegatum","Ethiopia","Chora",8.383333333,36.11666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.160687347385304,0.133906122821087
3540,"Amblyomma variegatum","Ethiopia","Cinir (=Ginir)",7.133333333,40.7,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0312707337294261,0.0260589447745218
3541,"Amblyomma variegatum","Ethiopia","Cosha",7.066666667,37.13333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.146410680272001,0.122008900226667
3542,"Amblyomma variegatum","Ethiopia","Dabo",8.683333333,36.21666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.156031108313446,0.130025923594538
3543,"Amblyomma variegatum","Ethiopia","Debra Berhan",9.683333333,39.53333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0777492962716517,0.0647910802263764
3544,"Amblyomma variegatum","Ethiopia","Debra Tabor (=Debre Tabor)",11.85,38.01666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.0465254621774157,0.0387712184811798
3545,"Amblyomma variegatum","Ethiopia","Debra Zait (=Debre Zeyit)",8.75,38.98333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.094099570794496,0.0784163089954134
3546,"Amblyomma variegatum","Ethiopia","Dega",8.583333333,36.13333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.157819815131103,0.131516512609252
3547,"Amblyomma variegatum","Ethiopia","Delba",6.85,36.6,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.132991189767256,0.110825991472714
3548,"Amblyomma variegatum","Ethiopia","Dembidolo",8.533333333,34.63333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.0794780950651677,0.0662317458876397
3549,"Amblyomma variegatum","Ethiopia","Dijega",8.45,36.33333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.164676064285039,0.137230053570866
3550,"Amblyomma variegatum","Ethiopia","Dimtu",7.716666667,37.15,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.163447011060426,0.136205842550355
3552,"Amblyomma variegatum","Ethiopia","Djimma (=Jima)",7.666666667,36.83333333,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.166508821576805,0.138757351314004
3553,"Amblyomma variegatum","Ethiopia","Doletti",10.01666667,35.21666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.058611944838345,0.0488432873652875
3554,"Amblyomma variegatum","Ethiopia","Fincha-a",9.583333333,37.36666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.110177528358603,0.0918146069655021
3555,"Amblyomma variegatum","Ethiopia","Fofa",7.85,37.51666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.153568253908926,0.127973544924105
3556,"Amblyomma variegatum","Ethiopia","Gambela",8.25,34.58333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.0781228641528272,0.0651023867940227
3557,"Amblyomma variegatum","Ethiopia","Gecha",7.566666667,35.4,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.116920866170484,0.0974340551420701
3558,"Amblyomma variegatum","Ethiopia","Gelila",9.85,36.48333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.0987556934949013,0.0822964112457511
3559,"Amblyomma variegatum","Ethiopia","Genet",7.966666667,36.88333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.16929830737635,0.141081922813625
3560,"Amblyomma variegatum","Ethiopia","Getema",8.9,36.48333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.151144050343084,0.125953375285903
3561,"Amblyomma variegatum","Ethiopia","Ghimbi",9.183333333,35.83333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.124457151306819,0.103714292755682
3562,"Amblyomma variegatum","Ethiopia","Gibe",8.233333333,37.58333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.148027390081732,0.123356158401443
3563,"Amblyomma variegatum","Ethiopia","Gida Boji",9.383333333,35.65,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.105895632977608,0.0882463608146733
3564,"Amblyomma variegatum","Ethiopia","Gore",8.15,35.53333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.135575163580335,0.112979302983612
3565,"Amblyomma variegatum","Ethiopia","Gozo",7.066666667,37.16666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.146009245306817,0.121674371089014
3566,"Amblyomma variegatum","Ethiopia","Guliso",9.166666667,35.46666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.111051501246916,0.0925429177057632
3567,"Amblyomma variegatum","Ethiopia","Guyi",9.016666667,35.81666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.130940647179752,0.109117205983127
3568,"Amblyomma variegatum","Ethiopia","Harar (=Harer)",9.316666667,42.11666667,"not individually recorded","before 1962","193",NA,NA,NA,NA,1960,"Amblyomma variegatum",0.10052532315232,0.083771102626933
3569,"Amblyomma variegatum","Ethiopia","Hareto",9.333333333,37.25,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.124260661987029,0.103550551655857
3570,"Amblyomma variegatum","Ethiopia","Hurji Dima",7.716666667,37,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.165608168593307,0.138006807161089
3571,"Amblyomma variegatum","Ethiopia","Ifa",9.033333333,36.45,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.145259130435262,0.121049275362719
3572,"Amblyomma variegatum","Ethiopia","Inango",9.166666667,35.68333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.120251657663941,0.100209714719951
3573,"Amblyomma variegatum","Ethiopia","Indena",8.7,34.95,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.0952663032268373,0.0793885860223644
3574,"Amblyomma variegatum","Ethiopia","Itang",8.183333333,34.26666667,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.0589389175896331,0.0491157646580276
3575,"Amblyomma variegatum","Ethiopia","Jere",9.216666667,37.23333333,"not individually recorded","1986-1989","278",1986,1989,NA,NA,1980,"Amblyomma variegatum",0.128891369162041,0.107409474301701
