gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1436946038																										urn:catalog:RBINS:mam:328183									en	https://creativecommons.org/licenses/by-nc/4.0/legalcode			2013-05-21 10:28:51.023411+02								Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PreservedSpecimen				urn:catalog:RBINS:mam:328183	11589			1			male						mise-en-peau	Present															111607		VERTEBRATES/23508	1947-07-08				1947	7	8									111607				Mukana (swamp)			Democratic Republic of the Congo		Katanga, Parc nat. Upemba		Lusinga			1710	1910											WGS84																																				1458467			Frechkop Serge (M.)	1951				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata Batenson, 1885	Mammalia Linnaeus, 1758	Lagomorpha Brandt	Leporidae Fischer von Waldheim	Lepus Linnaeus, 1758		victoriae		species		Thomas, 1893		ICZN	valid				
1436945677																										urn:catalog:RBINS:mam:326603									en	https://creativecommons.org/licenses/by-nc/4.0/legalcode			2013-04-18 12:23:48.903436+02								Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PreservedSpecimen				urn:catalog:RBINS:mam:326603	4674			1			male						mise-en-peau	Present															120665		VERTEBRATES/32566	1938-01-16				1938	1	16									120665							Rwanda		Parc nat. Kagera																	WGS84																																				1457949			Frechkop Serge (M.)	1939				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata Batenson, 1885	Mammalia Linnaeus, 1758	Lagomorpha Brandt	Leporidae Fischer von Waldheim	Lepus Linnaeus, 1758		victoriae		species		Thomas, 1893		ICZN	valid				
1436945670																										urn:catalog:RBINS:mam:326604									en	https://creativecommons.org/licenses/by-nc/4.0/legalcode			2017-02-20 16:15:55.107798+01								Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PreservedSpecimen				urn:catalog:RBINS:mam:326604	4674			1			male						skull	Present															120665		VERTEBRATES/32566	1938-01-16				1938	1	16									120665							Rwanda		Parc nat. Kagera																	WGS84																																				1457950			Frechkop Serge (M.)	1939				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata Batenson, 1885	Mammalia Linnaeus, 1758	Lagomorpha Brandt	Leporidae Fischer von Waldheim	Lepus Linnaeus, 1758		victoriae		species		Thomas, 1893		ICZN	valid				
1436942092																										urn:catalog:RBINS:mam:305637									en	https://creativecommons.org/licenses/by-nc/4.0/legalcode			2017-02-20 16:15:55.107798+01								Royal belgian Institute of natural Sciences							PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:35271	http://grbio.org/cool/wt1g-5s4r	RBINS_DaRWIN	RBINS	mam	Mammalia	RBINS	PreservedSpecimen				urn:catalog:RBINS:mam:305637	11606			1			male						skull	Present															112038		VERTEBRATES/23939	1948-06-08				1948	6	8									112038							Democratic Republic of the Congo																			WGS84																																				1372719			Frechkop Serge (M.)	1951				60651								Lepus victoriae Thomas, 1893	Lepus victoriae Thomas, 1893	Lepus Linnaeus, 1758					Eucaryota | Animalia | Chordata Batenson, 1885 | Vertebrata | Mammalia Linnaeus, 1758 | Lagomorpha Brandt | Leporidae Fischer von Waldheim | Leporinae Fischer von Waldheim | Lepus Linnaeus, 1758	Animalia	Chordata Batenson, 1885	Mammalia Linnaeus, 1758	Lagomorpha Brandt	Leporidae Fischer von Waldheim	Lepus Linnaeus, 1758		victoriae		species		Thomas, 1893		ICZN	valid				
1322929417																										http://n2t.net/ark:/65665/3fd61b0f4-2de0-4289-833c-3458187585fc																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3fd61b0f4-2de0-4289-833c-3458187585fc	384708	1636	A. Silberstein	1			Female						Skin; Skull																					8	8	1967	1	8	8 Jan 1967	On banks of njelele river									Africa, South Africa, Northern Province	Africa				South Africa		Northern Province			Tshipise, 1 Mi NE, Bank Of Njelele River												-22.6	30.2						22 36 -- S	030 12 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322885928																										http://n2t.net/ark:/65665/3fb74b6b5-cae9-4b50-b191-2451563cc49a																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3fb74b6b5-cae9-4b50-b191-2451563cc49a	251889	No Number	F. Carnochan & A. Loveridge	1			Female						Skull																					217	217	1926	8	5	5 Aug 1926										Africa, Tanzania	Africa				Tanzania					Dodoma																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322860686																										http://n2t.net/ark:/65665/3fa57fab7-f5f9-4f0d-860b-16e5754491fa																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3fa57fab7-f5f9-4f0d-860b-16e5754491fa	468418	0325	S. Liversedge	1			Female						Skin; Skull																					56	56	1969	2	25	25 Feb 1969	Open grasslands									Africa, South Africa, Mpumalanga, Ermelo District	Africa				South Africa		Mpumalanga	Ermelo District		Ermelo, 12 Mi NW												-26.45	29.67						26 27 -- S	029 40 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322801770																										http://n2t.net/ark:/65665/3f7b9b182-d8ae-4938-b431-0a0a8cdc0c8f																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f7b9b182-d8ae-4938-b431-0a0a8cdc0c8f	352275	718	R. Cole	1			Male						Skin; Skull																					39	39	1964	2	8	8 Feb 1964	Grass and thick bush									Africa, Mozambique, Gaza	Africa				Mozambique		Gaza			Massangena, 10 Mi W												-21.53	32.88						21 32 -- S	032 53 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322765925																										http://n2t.net/ark:/65665/3f6205523-db2e-401b-ade6-e07fadcd3487																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f6205523-db2e-401b-ade6-e07fadcd3487	299681	5052/66864	H. Hoogstraal	1			Male						Skin; Skull																					20	20	1950	1	20	20 Jan 1950	Ecological remarks by collector(s): yes									Africa, Sudan, Southern Region, Al-Istiwa'Iyah Ash-Sharqiyah	Africa				Sudan		Southern Region	Al-Istiwa'Iyah Ash-Sharqiyah		Torit District, Torit; Katire; Imatong Mountains		1067																																																																Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322758639																										http://n2t.net/ark:/65665/3f5cea304-b41d-4f39-82ad-eb866e970944																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f5cea304-b41d-4f39-82ad-eb866e970944	163671	8026	J. Loring	1			Female						Skin; Skull																					290	290	1909	10	17	17 Oct 1909										Africa, Kenya	Africa				Kenya					Mount Kenya, Plains Of																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322718341																										http://n2t.net/ark:/65665/3f4044293-fb22-49a4-863a-0839ec2165bd																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f4044293-fb22-49a4-863a-0839ec2165bd	380571	0357	T. Liversedge	1			Female						Skin; Skull																					347	347	1965	12	13	13 Dec 1965	Grass thorn bushes									Africa, South Africa, Northern Province, Potgietersrus District	Africa				South Africa		Northern Province	Potgietersrus District		Potgietersrus, 7 Mi SW, Moordrift												-24.28	28.95						24 17 -- S	028 57 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322707504																										http://n2t.net/ark:/65665/3f389ff94-605c-49ef-ad27-c604624c4681																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f389ff94-605c-49ef-ad27-c604624c4681	367945	1500	H. Herbert	1			Female						Skin; Skull																					93	93	1965	4	3	3 Apr 1965	Tree savanna									Africa, Botswana	Africa				Botswana					Nokaneng												-19.67	22.27						19 40 -- S	022 16 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322705357																										http://n2t.net/ark:/65665/3f3723222-24d8-4855-82e2-fb46887fffd1																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f3723222-24d8-4855-82e2-fb46887fffd1	166272	8027	J. Loring	1			Unknown						Fluid																					290	290	1909	10	17	17 Oct 1909										Africa, Kenya, Eastern Province	Africa				Kenya		Eastern Province			Mt. Kenia, W																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322704685																										http://n2t.net/ark:/65665/3f36abd58-5853-4aae-a25c-58ed9288a4b7																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f36abd58-5853-4aae-a25c-58ed9288a4b7	365774	857	H. Herbert	1			Male						Skin; Skull																					288	288	1964	10	14	14 Oct 1964	Tree savanna									Africa, Mozambique, Tete	Africa				Mozambique		Tete			Vila Caldas Xavier												-15.98	34.17						15 59 -- S	034 10 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322685191																										http://n2t.net/ark:/65665/3f28b1182-26c6-48e2-ad66-1cd6b01a0d74																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f28b1182-26c6-48e2-ad66-1cd6b01a0d74	365785	589	R. Davis	1			Male						Skin; Skull																					269	269	1964	9	25	25 Sep 1964	Forest savanna									Africa, Mozambique, Manica And Sofala	Africa				Mozambique		Manica And Sofala			Vila Paiva De Andrada, 4 Km NE												-18.65	34.07						18 39 -- S	034 04 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322664341																										http://n2t.net/ark:/65665/3f19eeeda-8489-4370-9a8d-16b9c01d3ca7																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f19eeeda-8489-4370-9a8d-16b9c01d3ca7	162151	6004	J. Loring	1			Female						Skin; Skull																					117	117	1909	4	27	27 Apr 1909										Africa, Kenya	Africa				Kenya					Kapiti Plains																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322652587																										http://n2t.net/ark:/65665/3f118140b-41b9-4a38-985e-5efa21f75ff9																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f118140b-41b9-4a38-985e-5efa21f75ff9	162154	6373	J. Loring	1			Female						Skin; Skull																							1909			-- -- 1909										Africa, Kenya	Africa				Kenya					Guaso Nyiro River, S																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322644118																										http://n2t.net/ark:/65665/3f0b979b8-e18a-4078-b5ab-05cba24e7fba																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f0b979b8-e18a-4078-b5ab-05cba24e7fba	384697	1485	A. Silberstein	1			Female						Skin; Skull																					330	330	1966	11	26	26 Nov 1966	Mixed bush									Africa, South Africa, Mpumalanga	Africa				South Africa		Mpumalanga			Malelane, 7 Mi SW												-25.53	24.9						25 32 -- S	024 54 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322643949																										http://n2t.net/ark:/65665/3f0b7de08-5089-41f3-b03e-8447e59a71aa																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f0b7de08-5089-41f3-b03e-8447e59a71aa	352280	875	R. Cole	1			Female						Skin; Skull																					64	64	1964	3	4	4 Mar 1964	Bush veld									Africa, Mozambique, Gaza	Africa				Mozambique		Gaza			Mapulanguene, 8 Km E												-24.5	32.17						24 30 -- S	032 10 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322637552																										http://n2t.net/ark:/65665/3f06f76c3-5acf-4f24-b575-7a78e16e1d33																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3f06f76c3-5acf-4f24-b575-7a78e16e1d33	382719	1136	T. Liversedge	1			Male						Skin; Skull																					159	159	1966	6	8	8 Jun 1966	Acacia scrub									Africa, Botswana	Africa				Botswana					Sequane, Marico River												-24.2	24.88						2412--S	02453--E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322620438																										http://n2t.net/ark:/65665/3efabf699-5bd2-42fa-890b-bf407e00f569																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3efabf699-5bd2-42fa-890b-bf407e00f569	365748	95	H. Herbert	1			Male						Skin; Skull																					205	205	1964	7	23	23 Jul 1964	Low bush									Africa, Mozambique, Tete	Africa				Mozambique		Tete			Tete, 2 Mi SE												-16.2	33.63						16 12 -- S	033 38 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322610984																										http://n2t.net/ark:/65665/3ef3dd974-f4bd-4b16-91ba-e2693c10daed																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ef3dd974-f4bd-4b16-91ba-e2693c10daed	365770	638	H. Herbert	1			Male						Skin; Skull																					261	261	1964	9	17	17 Sep 1964	Upper river bank									Africa, Mozambique, Tete	Africa				Mozambique		Tete			New Bene (Tambue)												-14.83	32.8						14 50 -- S	032 48 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322579534																										http://n2t.net/ark:/65665/3eddb09d9-6010-499e-8b60-8dd00fbe665d																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3eddb09d9-6010-499e-8b60-8dd00fbe665d	367921	1122	H. Herbert	1			Female						Skin; Skull																					21	21	1965	1	21	21 Jan 1965	Mixed forest									Africa, Botswana	Africa				Botswana					Kasane												-17.8	25.18						17 48 -- S	025 11 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322566857																										http://n2t.net/ark:/65665/3ed4c3280-fefe-461d-8fe1-bfbc840aeaba																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ed4c3280-fefe-461d-8fe1-bfbc840aeaba	164836	8297	J. Loring	1			Male						Skin; Skull																					327	327	1909	11	23	23 Nov 1909										Africa, Kenya	Africa				Kenya					Ulucania Hills																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322542452																										http://n2t.net/ark:/65665/3ec381452-fbfa-4a49-a56a-6e27efde8fbc																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ec381452-fbfa-4a49-a56a-6e27efde8fbc	342677	69/63	P. Geldenhuys	1			Female						Skin; Skull																					295	295	1963	10	22	22 Oct 1963	Bush savanna									Africa, South Africa, North-West Province, Wolmaransstad District	Africa				South Africa		North-West Province	Wolmaransstad District		Wolmaransstad, 6 Mi N, 1 Mi W												-27.12	25.97						27 07 -- S	025 58 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322524541																										http://n2t.net/ark:/65665/3eb6e4e7b-35f4-46f1-9a2c-3089ea6b2fba																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3eb6e4e7b-35f4-46f1-9a2c-3089ea6b2fba	181766	1828	E. Heller	1			Male						Skin; Skull																					142	142	1911	5	22	22 May 1911										Africa, Kenya	Africa				Kenya					Sotik, Telek River																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
1322438416																										http://n2t.net/ark:/65665/3e7a20ab3-d22b-4f1a-a611-ba934799acac																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e7a20ab3-d22b-4f1a-a611-ba934799acac	367928	1198	H. Herbert	1			Male						Skin; Skull																					41	41	1965	2	10	10 Feb 1965	Mopane forest									Africa, Botswana	Africa				Botswana					Joverega, 10 Mi N												-19.93	23.48						19 56 -- S	023 29 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322402166																										http://n2t.net/ark:/65665/3e604d8bf-09f4-44e8-a67b-1273603623a6																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e604d8bf-09f4-44e8-a67b-1273603623a6	425450	414	S. Goussard	1			Male						Skin; Skull																					112	112	1967	4	22	22 Apr 1967	Riverine brush									Africa, Botswana	Africa				Botswana					Sepopa												-18.33	20						18 20 -- S	020 00 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322386923																										http://n2t.net/ark:/65665/3e5591edb-ca66-4a09-997a-ef18cd860a09																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e5591edb-ca66-4a09-997a-ef18cd860a09	365754	146	H. Herbert	1			Male						Skin; Skull																					209	209	1964	7	27	27 Jul 1964	Tree savanna									Africa, Mozambique, Tete	Africa				Mozambique		Tete			Muchena, 10 Mi E Massamba												-15.68	33.8						15 41 -- S	033 48 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322383185																										http://n2t.net/ark:/65665/3e52f5eb8-effa-402d-9e9e-2987a28c8eb0																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e52f5eb8-effa-402d-9e9e-2987a28c8eb0	380577	0392	T. Liversedge	1			Female						Skin; Skull																					350	350	1965	12	16	16 Dec 1965	Grass, thorn bushes									Africa, South Africa, Northern Province, Potgietersrus District	Africa				South Africa		Northern Province	Potgietersrus District		Potgietersrus, 7 Mi SW, Moordrift												-24.28	28.95						24 17 -- S	028 57 -- E	Degrees Minutes Seconds																																													Lepus microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis											
1322370949																										http://n2t.net/ark:/65665/3e4a29c6a-19c3-41c7-b500-aaa030e4c49a																												PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			USNM	Mammals	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e4a29c6a-19c3-41c7-b500-aaa030e4c49a	162164	6265	J. Loring	1			Male						Skin; Skull																					159	159	1909	6	8	8 Jun 1909										Africa, Kenya	Africa				Kenya					Oljoroo Nyon River, 50 Mi WSW Of Lake Nariasha																																																																		Lepus microtis microtis							Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Lagomorpha, Leporidae	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		microtis	microtis	subspecies									
